Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
15,CUP 15-1,461.24997,off,0.000000,DTCS,88.5,88.5,532,NN,532,Tone->Tone,NFM,5.00,,5.0W,,,,,
16,CUP 16-1,467.9875,off,0.000000,DTCS,88.5,88.5,223,NN,223,Tone->Tone,NFM,5.00,,5.0W,,,,,
17,CUP 17-1,460.95,off,0.000000,TSQL,88.5,85.4,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
19,CUP 19-1,458.17502,off,0.000000,DTCS,88.5,88.5,155,NN,155,Tone->Tone,NFM,5.00,,5.0W,,,,,
20,CUP 20-1,466.0125,off,0.000000,DTCS,88.5,88.5,506,NN,506,Tone->Tone,NFM,5.00,,5.0W,,,,,
21,CUP 21-1,465.88748,off,0.000000,TSQL,88.5,225.7,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
22,CUP 22-1,464.82498,off,0.000000,DTCS,88.5,88.5,32,NN,32,Tone->Tone,NFM,5.00,,5.0W,,,,,
23,CUP 23-1,463.0875,off,0.000000,DTCS,88.5,88.5,546,NN,546,Tone->Tone,NFM,5.00,,5.0W,,,,,
24,CUP 24-1,453.05,off,0.000000,TSQL,88.5,82.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
27,CUP 27-1,460.475,off,0.000000,TSQL,88.5,203.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
30,MRN-2,454.2,off,0.000000,TSQL,88.5,74.4,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
33,CUP 33-1,469.6375,off,0.000000,DTCS,88.5,88.5,116,NN,116,Tone->Tone,NFM,5.00,,5.0W,,,,,
34,CUP 34-1,467.11252,off,0.000000,DTCS,88.5,88.5,624,NN,624,Tone->Tone,NFM,5.00,,5.0W,,,,,
35,CUP 35-1,458.664,off,0.000000,DTCS,88.5,88.5,664,NN,664,Tone->Tone,NFM,5.00,,5.0W,,,,,
36,CUP 36-1,467.84998,off,0.000000,DTCS,88.5,88.5,351,NN,351,Tone->Tone,NFM,5.00,,5.0W,,,,,
38,CUP 38-1,463.3125,off,0.000000,DTCS,88.5,88.5,703,NN,703,Tone->Tone,NFM,5.00,,5.0W,,,,,
40,CUP 40-1,457.9875,off,0.000000,DTCS,88.5,88.5,343,NN,343,Tone->Tone,NFM,5.00,,5.0W,,,,,
41,CUP 41-1,469.1375,off,0.000000,DTCS,88.5,88.5,251,NN,251,Tone->Tone,NFM,5.00,,5.0W,,,,,
42,CUP 42-1,460.1625,off,0.000000,DTCS,88.5,88.5,331,NN,331,Tone->Tone,NFM,5.00,,5.0W,,,,,
43,CUP 43-1,463.3375,off,0.000000,DTCS,88.5,88.5,243,NN,243,Tone->Tone,NFM,5.00,,5.0W,,,,,
44,MRN-1,454.0,off,0.000000,TSQL,88.5,91.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
45,CUP 45-1,467.5375,off,0.000000,DTCS,88.5,88.5,743,NN,743,Tone->Tone,NFM,5.00,,5.0W,,,,,
47,CUP 47-1,457.65,off,0.000000,DTCS,88.5,88.5,134,NN,134,Tone->Tone,NFM,5.00,,5.0W,,,,,
48,CUP 48-1,451.2,off,0.000000,DTCS,88.5,88.5,244,NN,244,Tone->Tone,NFM,5.00,,5.0W,,,,,
50,CUP 50-1,460.9125,off,0.000000,DTCS,88.5,88.5,114,NN,114,Tone->Tone,NFM,5.00,,5.0W,,,,,
51,CUP 51-1,466.225,off,0.000000,DTCS,88.5,88.5,516,NN,516,Tone->Tone,NFM,5.00,,5.0W,,,,,
54,CUP 54-1,467.44998,off,0.000000,DTCS,88.5,88.5,734,NN,734,Tone->Tone,NFM,5.00,,5.0W,,,,,
55,CUP 55-1,461.5875,off,0.000000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
60,CUP 60-1,468.95,off,0.000000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
62,CUP 62-1,451.32498,off,0.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
63,QUALIFYING,451.575,off,0.000000,DTCS,88.5,88.5,251,NN,251,Tone->Tone,NFM,5.00,,5.0W,,,,,
66,CUP 66-1,458.5375,off,0.000000,DTCS,88.5,88.5,654,NN,654,Tone->Tone,NFM,5.00,,5.0W,,,,,
67,CUP 67-1,467.8125,off,0.000000,DTCS,88.5,88.5,371,NN,371,Tone->Tone,NFM,5.00,,5.0W,,,,,
71,CUP 71-1,459.0375,off,0.000000,DTCS,88.5,88.5,365,NN,365,Tone->Tone,NFM,5.00,,5.0W,,,,,
77,CUP 77-1,458.21252,off,0.000000,TSQL,88.5,233.6,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
78,CUP 78-1,467.75003,off,0.000000,TSQL,88.5,131.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
84,CUP 84-1,460.23752,off,0.000000,TSQL,88.5,192.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
88,CUP 88-1,460.3375,off,0.000000,DTCS,88.5,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,,
91,CUP 91-1,465.4375,off,0.000000,DTCS,88.5,88.5,311,NN,311,Tone->Tone,NFM,5.00,,5.0W,,,,,
99,CUP-99,465.38748,off,0.000000,DTCS,88.5,88.5,226,NN,226,Tone->Tone,NFM,5.00,,5.0W,,,,,
100,NAS 1,461.2,off,0.000000,DTCS,88.5,88.5,432,NN,432,Tone->Tone,NFM,5.00,,5.0W,,,,,
101,CUP 1-2,469.38748,off,0.000000,TSQL,88.5,186.2,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
102,CUP 2-2,468.88748,off,0.000000,DTCS,88.5,88.5,412,NN,412,Tone->Tone,NFM,5.00,,5.0W,,,,,
103,CUP 3-2,467.375,off,0.000000,DTCS,88.5,88.5,261,NN,261,Tone->Tone,NFM,5.00,,5.0W,,,,,
104,CUP 4-2,463.9625,off,0.000000,TSQL,88.5,69.3,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
105,CUP 5-2,458.76248,off,0.000000,DTCS,88.5,88.5,245,NN,245,Tone->Tone,NFM,5.00,,5.0W,,,,,
106,CUP 6-2,461.35,off,0.000000,DTCS,88.5,88.5,72,NN,72,Tone->Tone,NFM,5.00,,5.0W,,,,,
107,CUP 7-2,468.67502,off,0.000000,DTCS,88.5,88.5,464,NN,464,Tone->Tone,NFM,5.00,,5.0W,,,,,
108,CUP 8-2,457.67502,off,0.000000,DTCS,88.5,88.5,311,NN,311,Tone->Tone,NFM,5.00,,5.0W,,,,,
109,CUP 9-2,464.425,off,0.000000,DTCS,88.5,88.5,445,NN,445,Tone->Tone,NFM,5.00,,5.0W,,,,,
110,CUP 10-2,462.9625,off,0.000000,TSQL,88.5,118.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
111,CUP 11-2,462.425,off,0.000000,DTCS,88.5,88.5,165,NN,165,Tone->Tone,NFM,5.00,,5.0W,,,,,
112,CUP 12-2,464.925,off,0.000000,TSQL,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
114,CUP 14-2,469.73752,off,0.000000,DTCS,88.5,88.5,74,NN,74,Tone->Tone,NFM,5.00,,5.0W,,,,,
115,CUP 15-2,466.4,off,0.000000,DTCS,88.5,88.5,114,NN,114,Tone->Tone,NFM,5.00,,5.0W,,,,,
116,CUP 16-2,462.75003,off,0.000000,DTCS,88.5,88.5,315,NN,315,Tone->Tone,NFM,5.00,,5.0W,,,,,
117,CUP 17-2,462.2,off,0.000000,DTCS,88.5,88.5,723,NN,723,Tone->Tone,NFM,5.00,,5.0W,,,,,
119,CUP 19-2,462.275,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
120,CUP 20-2,462.475,off,0.000000,DTCS,88.5,88.5,413,NN,413,Tone->Tone,NFM,5.00,,5.0W,,,,,
121,CUP 21-2,463.0375,off,0.000000,DTCS,88.5,88.5,205,NN,205,Tone->Tone,NFM,5.00,,5.0W,,,,,
122,CUP 22-2,464.82498,off,0.000000,DTCS,88.5,88.5,32,NN,32,Tone->Tone,NFM,5.00,,5.0W,,,,,
123,CUP 23-2,451.125,off,0.000000,DTCS,88.5,88.5,466,NN,466,Tone->Tone,NFM,5.00,,5.0W,,,,,
124,CUP 24-2,456.88748,off,0.000000,DTCS,88.5,88.5,423,NN,423,Tone->Tone,NFM,5.00,,5.0W,,,,,
127,CUP 27-2,458.0875,off,0.000000,TSQL,88.5,192.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
133,CUP 33-2,467.375,off,0.000000,DTCS,88.5,88.5,261,NN,261,Tone->Tone,NFM,5.00,,5.0W,,,,,
134,CUP 34-2,463.3,off,0.000000,DTCS,88.5,88.5,65,NN,65,Tone->Tone,NFM,5.00,,5.0W,,,,,
135,CUP 35-2,461.15002,off,0.000000,DTCS,88.5,88.5,265,NN,265,Tone->Tone,NFM,5.00,,5.0W,,,,,
136,CUP 36-2,469.1,off,0.000000,DTCS,88.5,88.5,143,NN,143,Tone->Tone,NFM,5.00,,5.0W,,,,,
138,CUP 38-2,461.8375,off,0.000000,DTCS,88.5,88.5,546,NN,546,Tone->Tone,NFM,5.00,,5.0W,,,,,
140,CUP 40-2,458.8375,off,0.000000,DTCS,88.5,88.5,162,NN,162,Tone->Tone,NFM,5.00,,5.0W,,,,,
141,CUP 41-2,466.5,off,0.000000,DTCS,88.5,88.5,47,NN,47,Tone->Tone,NFM,5.00,,5.0W,,,,,
142,CUP 42-2,462.8125,off,0.000000,DTCS,88.5,88.5,546,NN,546,Tone->Tone,NFM,5.00,,5.0W,,,,,
143,CUP 43-3,464.3125,off,0.000000,DTCS,88.5,88.5,465,NN,465,Tone->Tone,NFM,5.00,,5.0W,,,,,
144,CUP 44-2,456.6375,off,0.000000,TSQL,88.5,254.1,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
145,CUP 45-2,463.15002,off,0.000000,TSQL,88.5,241.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
147,CUP 47-2,458.65,off,0.000000,DTCS,88.5,88.5,162,NN,162,Tone->Tone,NFM,5.00,,5.0W,,,,,
148,CUP 48-2,457.9125,off,0.000000,DTCS,88.5,88.5,754,NN,754,Tone->Tone,NFM,5.00,,5.0W,,,,,
150,CUP 50-2,457.8125,off,0.000000,DTCS,88.5,88.5,245,NN,245,Tone->Tone,NFM,5.00,,5.0W,,,,,
151,CUP 51-2,451.5625,off,0.000000,DTCS,88.5,88.5,115,NN,115,Tone->Tone,NFM,5.00,,5.0W,,,,,
154,CUP 54-2,462.5,off,0.000000,DTCS,88.5,88.5,31,NN,31,Tone->Tone,NFM,5.00,,5.0W,,,,,
155,CUP 55-2,456.5875,off,0.000000,TSQL,88.5,173.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
160,CUP 60-2,463.44998,off,0.000000,TSQL,88.5,254.1,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
162,CUP 62-2,467.88748,off,0.000000,DTCS,88.5,88.5,51,NN,51,Tone->Tone,NFM,5.00,,5.0W,,,,,
166,CUP 66-2,467.6875,off,0.000000,DTCS,88.5,88.5,565,NN,565,Tone->Tone,NFM,5.00,,5.0W,,,,,
167,CUP 67-2,451.23752,off,0.000000,DTCS,88.5,88.5,251,NN,251,Tone->Tone,NFM,5.00,,5.0W,,,,,
171,CUP 71-2,453.6375,off,0.000000,TSQL,88.5,167.9,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
177,CUP 77-2,465.1625,off,0.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
178,CUP 78-2,468.9625,off,0.000000,DTCS,88.5,88.5,343,NN,343,Tone->Tone,NFM,5.00,,5.0W,,,,,
184,CUP 84-2,467.5,off,0.000000,DTCS,88.5,88.5,503,NN,503,Tone->Tone,NFM,5.00,,5.0W,,,,,
188,CUP 88-2,463.82498,off,0.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
191,CUP 91-2,466.3,off,0.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
199,CUP 99-2,469.8125,off,0.000000,TSQL,88.5,206.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
200,NAS 2,464.6,off,0.000000,DTCS,88.5,88.5,631,NN,631,Tone->Tone,NFM,5.00,,5.0W,,,,,
201,NXS 1-1,468.9125,off,0.000000,DTCS,88.5,88.5,205,NN,205,Tone->Tone,NFM,5.00,,5.0W,,,,,
202,NXS 2-1,469.23752,off,0.000000,DTCS,88.5,88.5,631,NN,631,Tone->Tone,NFM,5.00,,5.0W,,,,,
203,NXS 07-1,466.3125,off,0.000000,DTCS,88.5,88.5,172,NN,172,Tone->Tone,NFM,5.00,,5.0W,,,,,
204,NXS 4-1,467.1875,off,0.000000,DTCS,88.5,88.5,351,NN,351,Tone->Tone,NFM,5.00,,5.0W,,,,,
205,NXS 5-1,459.61252,off,0.000000,TSQL,88.5,250.3,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
206,NXS 6-1,458.8125,off,0.000000,DTCS,88.5,88.5,503,NN,503,Tone->Tone,NFM,5.00,,5.0W,,,,,
207,NXS 7-1,468.8625,off,0.000000,TSQL,88.5,203.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
208,NXS 8-1,462.78748,off,0.000000,TSQL,88.5,192.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
209,NXS 9-1,457.88748,off,0.000000,TSQL,88.5,206.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
210,NXS 10-1,467.9875,off,0.000000,DTCS,88.5,88.5,223,NN,223,Tone->Tone,NFM,5.00,,5.0W,,,,,
211,NXS 11-1,466.1375,off,0.000000,DTCS,88.5,88.5,371,NN,371,Tone->Tone,NFM,5.00,,5.0W,,,,,
212,NXS 00-1,468.28748,off,0.000000,TSQL,88.5,186.2,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
214,NXS 14-1,463.6375,off,0.000000,DTCS,88.5,88.5,143,NN,143,Tone->Tone,NFM,5.00,,5.0W,,,,,
216,NXS 16-1,468.025,off,0.000000,TSQL,88.5,71.9,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
217,NXS 17-1,457.9875,off,0.000000,DTCS,88.5,88.5,343,NN,343,Tone->Tone,NFM,5.00,,5.0W,,,,,
218,NXS 18-1,464.78748,off,0.000000,DTCS,88.5,88.5,624,NN,624,Tone->Tone,NFM,5.00,,5.0W,,,,,
219,NXS 19-1,466.0125,off,0.000000,DTCS,88.5,88.5,506,NN,506,Tone->Tone,NFM,5.00,,5.0W,,,,,
220,NXS 20-1,461.8625,off,0.000000,DTCS,88.5,88.5,152,NN,152,Tone->Tone,NFM,5.00,,5.0W,,,,,
221,NXS 21-1,456.8625,off,0.000000,TSQL,88.5,151.4,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
224,NXS 24-1,453.075,off,0.000000,DTCS,88.5,88.5,445,NN,445,Tone->Tone,NFM,5.00,,5.0W,,,,,
225,NXS 25-1,468.82498,off,0.000000,TSQL,88.5,233.6,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
226,NXS 26-1,451.6375,off,0.000000,DTCS,88.5,88.5,271,NN,271,Tone->Tone,NFM,5.00,,5.0W,,,,,
227,NXS 27-1,459.375,off,0.000000,DTCS,88.5,88.5,223,NN,223,Tone->Tone,NFM,5.00,,5.0W,,,,,
228,NXS 28-1,452.0875,off,0.000000,DTCS,88.5,88.5,311,NN,311,Tone->Tone,NFM,5.00,,5.0W,,,,,
229,NXS 29-1,460.6375,off,0.000000,DTCS,88.5,88.5,261,NN,261,Tone->Tone,NFM,5.00,,5.0W,,,,,
230,NXS 30-1,452.425,off,0.000000,TSQL,88.5,233.6,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
231,NXS 31-1,467.17502,off,0.000000,DTCS,88.5,88.5,251,NN,251,Tone->Tone,NFM,5.00,,5.0W,,,,,
232,NXS 32-1,460.025,off,0.000000,TSQL,88.5,173.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
235,NXS 35-1,458.425,off,0.000000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
236,NXS 36-1,456.625,off,0.000000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
238,NXS 38-1,460.38748,off,0.000000,DTCS,88.5,88.5,346,NN,346,Tone->Tone,NFM,5.00,,5.0W,,,,,
239,NXS 39-1,457.0125,off,0.000000,DTCS,88.5,88.5,261,NN,261,Tone->Tone,NFM,5.00,,5.0W,,,,,
241,NXS 41-1,451.375,off,0.000000,TSQL,88.5,97.4,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
242,NXS 42-1,469.71252,off,0.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
244,NXS 44-1,453.375,off,0.000000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
245,NXS 45-1,459.9125,off,0.000000,DTCS,88.5,88.5,731,NN,731,Tone->Tone,NFM,5.00,,5.0W,,,,,
248,NXS 48-1,468.5375,off,0.000000,DTCS,88.5,88.5,116,NN,116,Tone->Tone,NFM,5.00,,5.0W,,,,,
250,NXS 50-1,469.6375,off,0.000000,DTCS,88.5,88.5,72,NN,72,Tone->Tone,NFM,5.00,,5.0W,,,,,
251,NXS 51-1,469.1875,off,0.000000,TSQL,88.5,162.2,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
253,NXS 53-1,461.475,off,0.000000,TSQL,88.5,118.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
254,NXS 54-1,464.7,off,0.000000,DTCS,88.5,88.5,165,NN,165,Tone->Tone,NFM,5.00,,5.0W,,,,,
266,NXS 66-1,467.1875,off,0.000000,DTCS,88.5,88.5,351,NN,351,Tone->Tone,NFM,5.00,,5.0W,,,,,
270,NXS 70-1,461.875,off,0.000000,DTCS,88.5,88.5,612,NN,612,Tone->Tone,NFM,5.00,,5.0W,,,,,
271,NXS 71-1,463.375,off,0.000000,DTCS,88.5,88.5,156,NN,156,Tone->Tone,NFM,5.00,,5.0W,,,,,
274,NXS 74-1,461.75003,off,0.000000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
276,NXS 76-1,464.4,off,0.000000,DTCS,88.5,88.5,74,NN,74,Tone->Tone,NFM,5.00,,5.0W,,,,,
278,NXS 78-1,467.5875,off,0.000000,DTCS,88.5,88.5,627,NN,627,Tone->Tone,NFM,5.00,,5.0W,,,,,
287,NXS 87-1,465.725,off,0.000000,DTCS,88.5,88.5,243,NN,243,Tone->Tone,NFM,5.00,,5.0W,,,,,
288,NXS 88-1,466.3375,off,0.000000,DTCS,88.5,88.5,732,NN,732,Tone->Tone,NFM,5.00,,5.0W,,,,,
291,NXS 91-1,463.375,off,0.000000,DTCS,88.5,88.5,156,NN,156,Tone->Tone,NFM,5.00,,5.0W,,,,,
292,NXS 92-1,463.0625,off,0.000000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
297,NXS 97-1,459.575,off,0.000000,DTCS,88.5,88.5,734,NN,734,Tone->Tone,NFM,5.00,,5.0W,,,,,
299,NXS 99-1,460.1,off,0.000000,DTCS,88.5,88.5,412,NN,412,Tone->Tone,NFM,5.00,,5.0W,,,,,
300,TV CREW CHIEF,464.4875,off,0.000000,DTCS,88.5,88.5,606,NN,606,Tone->Tone,NFM,5.00,,5.0W,,,,,
301,NXS 1-2,453.1875,off,0.000000,TSQL,88.5,179.9,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
302,NXS 2-2,464.4625,off,0.000000,DTCS,88.5,88.5,632,NN,632,Tone->Tone,NFM,5.00,,5.0W,,,,,
303,NXS 07-2,467.71252,off,0.000000,DTCS,88.5,88.5,244,NN,244,Tone->Tone,NFM,5.00,,5.0W,,,,,
304,NXS 4-2,451.0625,off,0.000000,TSQL,88.5,210.7,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
305,NXS 5-2,457.21252,off,0.000000,DTCS,88.5,88.5,131,NN,131,Tone->Tone,NFM,5.00,,5.0W,,,,,
306,NXS 6-2,469.4125,off,0.000000,DTCS,88.5,88.5,65,NN,65,Tone->Tone,NFM,5.00,,5.0W,,,,,
307,NXS 7-2,459.1625,off,0.000000,TSQL,88.5,67.0,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
308,NXS 8-2,468.3125,off,0.000000,DTCS,88.5,88.5,445,NN,445,Tone->Tone,NFM,5.00,,5.0W,,,,,
309,NXS 9-2,464.11252,off,0.000000,TSQL,88.5,131.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
310,NXS 10-2,462.75003,off,0.000000,DTCS,88.5,88.5,315,NN,315,Tone->Tone,NFM,5.00,,5.0W,,,,,
311,NXS 11-2,459.75003,off,0.000000,DTCS,88.5,88.5,172,NN,172,Tone->Tone,NFM,5.00,,5.0W,,,,,
312,NXS 00-2,452.8375,off,0.000000,DTCS,88.5,88.5,315,NN,315,Tone->Tone,NFM,5.00,,5.0W,,,,,
313,NXS 13-2,452.925,off,0.000000,TSQL,88.5,71.9,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
314,NXS 14-2,463.78748,off,0.000000,DTCS,88.5,88.5,143,NN,143,Tone->Tone,NFM,5.00,,5.0W,,,,,
316,NXS 16-2,465.375,off,0.000000,TSQL,88.5,85.4,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
317,NXS 17-2,458.8375,off,0.000000,DTCS,88.5,88.5,162,NN,162,Tone->Tone,NFM,5.00,,5.0W,,,,,
318,NXS 18-2,451.84998,off,0.000000,DTCS,88.5,88.5,465,NN,465,Tone->Tone,NFM,5.00,,5.0W,,,,,
319,NXS 19-2,451.3,off,0.000000,DTCS,88.5,88.5,122,NN,122,Tone->Tone,NFM,5.00,,5.0W,,,,,
320,NXS 20-2,464.0875,off,0.000000,DTCS,88.5,88.5,712,NN,712,Tone->Tone,NFM,5.00,,5.0W,,,,,
321,NXS 21-2,457.4625,off,0.000000,TSQL,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
325,NXS 25-2,467.3125,off,0.000000,DTCS,88.5,88.5,174,NN,174,Tone->Tone,NFM,5.00,,5.0W,,,,,
326,NXS 26-2,451.4125,off,0.000000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
327,NXS 27-2,462.4375,off,0.000000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
328,NXS 28-2,469.6625,off,0.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
330,NXS 30-2,458.23752,off,0.000000,DTCS,88.5,88.5,343,NN,343,Tone->Tone,NFM,5.00,,5.0W,,,,,
331,NXS 31-2,465.775,off,0.000000,DTCS,88.5,88.5,43,NN,43,Tone->Tone,NFM,5.00,,5.0W,,,,,
332,NXS 32-2,462.9625,off,0.000000,TSQL,88.5,167.9,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
335,NXS 35-2,463.31003,off,0.000000,DTCS,88.5,88.5,331,NN,331,Tone->Tone,NFM,5.00,,5.0W,,,,,
336,NXS 36-2,451.9375,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
339,NXS 39-2,457.3375,off,0.000000,DTCS,88.5,88.5,244,NN,244,Tone->Tone,NFM,5.00,,5.0W,,,,,
341,NXS 41-2,468.0625,off,0.000000,DTCS,88.5,88.5,412,NN,412,Tone->Tone,NFM,5.00,,5.0W,,,,,
342,NXS 42-2,468.525,off,0.000000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
344,NXS 44-2,458.6375,off,0.000000,DTCS,88.5,88.5,662,NN,662,Tone->Tone,NFM,5.00,,5.0W,,,,,
345,NXS 45-2,462.94498,off,0.000000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
348,NXS 48-2,457.9625,off,0.000000,DTCS,88.5,88.5,546,NN,546,Tone->Tone,NFM,5.00,,5.0W,,,,,
350,NXS 50-2,462.0125,off,0.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
351,NXS 51-2,468.725,off,0.000000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
353,NXS 53-2,463.0875,off,0.000000,DTCS,88.5,88.5,631,NN,631,Tone->Tone,NFM,5.00,,5.0W,,,,,
354,NXS 54-2,464.65,off,0.000000,DTCS,88.5,88.5,72,NN,72,Tone->Tone,NFM,5.00,,5.0W,,,,,
